CountyFIPS,ARTHRITIS,CASTHMA,BPHIGH,CANCER,HIGHCHOL,KIDNEY,COPD,CHD,DEPRESSION,DIABETES,OBESITY,TEETHLOST,STROKE
48379,23.4,9.0,33.1,6.5,31.5,2.8,7.5,6.1,22.9,10.6,35.2,16.9,3.3
13173,26.8,9.9,38.1,6.4,31.4,3.5,9.0,7.4,21.7,13.3,37.1,21.8,4.2
26005,27.5,10.2,31.1,6.8,29.1,2.7,7.3,5.7,22.9,9.4,36.1,12.6,2.9
19051,23.7,9.1,30.4,6.6,28.3,2.6,6.6,5.9,18.0,9.3,36.0,15.9,3.1
27027,19.5,9.0,28.7,6.5,25.4,2.5,5.0,5.3,22.1,7.9,34.8,10.0,2.7
47097,30.9,11.0,42.6,6.3,32.1,3.7,11.3,7.9,25.7,15.7,42.3,26.7,4.8
48209,19.5,7.8,29.0,5.8,31.2,2.8,5.2,5.2,18.7,11.3,33.4,11.7,2.8
40075,26.2,10.7,38.1,6.4,32.4,3.3,9.1,7.7,24.1,12.2,39.1,23.2,3.9
26059,29.8,11.0,31.9,6.9,31.2,2.9,8.9,6.5,26.1,9.9,40.8,14.7,3.3
18003,23.0,9.7,31.6,6.3,27.2,2.9,7.3,6.0,22.0,10.9,38.0,16.0,3.2
37059,24.2,9.2,29.8,6.6,30.1,2.7,7.0,5.8,23.9,9.7,32.2,15.9,3.1
37197,25.8,9.7,31.9,6.6,31.4,3.0,8.3,6.6,24.9,10.9,35.3,19.7,3.5
47063,27.7,10.1,37.2,6.5,32.3,3.1,9.8,7.0,28.4,12.8,37.6,22.4,3.7
32031,20.1,9.7,26.8,6.0,30.7,2.7,5.9,5.2,16.8,8.6,30.2,14.9,2.8
27057,22.5,9.3,27.5,6.7,26.1,2.6,5.6,5.6,21.9,8.1,34.5,12.4,2.9
56005,21.7,8.9,27.6,6.4,25.2,2.5,6.5,5.3,17.6,8.1,32.1,16.1,2.8
18101,24.6,10.1,32.4,6.7,29.5,2.7,8.4,6.2,23.8,10.2,35.3,19.5,3.2
20051,22.5,9.4,30.0,6.5,30.1,2.6,6.2,5.5,19.1,9.3,35.9,13.9,2.9
30085,27.9,12.1,36.1,6.8,25.7,3.9,9.5,8.3,25.7,13.0,39.0,24.8,4.9
48115,22.0,8.6,36.2,5.4,32.6,3.9,7.6,7.3,19.3,16.6,42.5,22.3,4.0
51171,24.3,9.4,32.4,6.5,30.9,2.7,7.5,5.8,21.1,10.0,34.6,14.5,3.1
20115,23.0,9.4,30.5,6.6,28.4,2.5,6.0,5.2,19.5,8.9,34.6,14.0,2.8
21141,30.0,10.2,38.9,6.7,32.2,3.0,10.0,7.3,25.8,12.3,35.8,23.4,3.8
37129,23.9,9.2,31.2,6.7,30.3,2.8,6.4,5.7,23.4,9.5,31.7,13.6,3.1
51049,26.7,10.7,36.6,6.3,29.2,3.1,8.1,6.2,20.6,12.1,37.5,18.4,3.9
12043,22.8,9.0,34.1,6.2,28.8,3.5,9.7,7.6,19.7,13.6,36.6,23.2,4.2
38105,24.8,8.1,29.9,6.4,26.8,2.5,5.2,5.2,16.6,8.3,37.5,12.1,2.7
13307,26.0,10.2,38.7,6.1,30.7,3.5,8.4,7.0,20.1,13.9,38.0,25.1,4.3
27081,21.1,9.2,27.8,6.6,25.4,2.5,5.6,5.5,21.8,8.3,32.6,12.5,2.9
5085,26.4,9.4,34.5,6.6,32.7,2.7,7.6,6.1,24.2,9.5,35.5,18.0,3.2
40031,26.5,10.4,38.7,6.2,31.9,3.2,7.7,6.8,21.8,11.8,42.2,18.9,3.6
29049,25.2,9.6,27.8,6.7,30.1,2.5,7.3,5.8,23.7,8.7,36.2,17.3,3.0
25011,22.7,9.7,25.6,6.8,25.5,2.4,5.8,5.1,22.8,7.6,28.3,12.6,2.6
20085,22.9,9.4,31.2,6.6,29.0,2.6,6.3,5.5,20.2,9.6,37.7,14.8,3.0
45089,28.4,11.3,45.8,5.9,32.9,3.9,8.6,7.2,19.5,16.2,45.7,22.5,5.1
28115,27.5,9.9,38.1,6.5,33.3,3.1,8.2,6.7,23.1,11.7,40.2,21.8,3.8
17151,25.9,9.8,31.7,6.7,29.2,2.8,7.9,6.3,23.0,9.9,36.3,15.1,3.3
48105,18.9,7.7,31.6,5.2,31.3,3.1,5.2,5.6,18.0,13.9,38.4,14.2,3.0
19081,23.4,8.3,28.9,6.5,28.3,2.5,5.6,5.4,17.1,8.9,35.8,11.7,2.8
5127,27.7,10.1,37.2,6.5,34.0,3.3,10.1,7.9,26.6,12.3,37.6,27.5,4.0
21205,32.7,11.0,41.7,7.0,35.4,3.5,11.5,8.3,30.2,13.2,39.8,24.2,4.1
13035,25.9,9.8,38.4,6.4,31.9,3.4,9.1,7.2,20.5,13.4,36.7,23.5,4.2
24009,24.1,9.2,29.7,6.8,30.2,2.4,5.5,4.8,19.6,9.1,36.2,9.8,2.6
31185,21.3,8.1,29.7,6.6,25.7,2.3,5.2,5.2,16.9,8.4,36.6,12.0,2.6
55111,24.3,9.5,29.0,6.6,28.9,2.5,5.5,5.2,20.7,7.8,35.8,12.2,2.8
20021,25.7,10.5,33.5,6.7,30.4,2.9,7.5,6.2,21.8,10.5,37.4,19.2,3.3
5149,27.1,9.7,37.9,6.3,32.9,3.4,9.3,7.7,25.0,12.8,40.4,23.2,3.9
36015,23.2,10.6,30.4,6.6,28.4,2.7,7.7,5.9,20.4,9.4,32.6,19.2,3.0
41017,21.0,9.7,26.4,6.6,26.8,2.5,5.2,5.0,23.7,7.7,25.3,12.2,2.7
45065,26.2,10.0,40.3,6.2,33.2,3.3,7.4,6.7,18.6,13.5,40.5,18.9,4.1
21017,30.2,10.1,38.3,6.8,32.5,3.0,9.5,7.2,25.6,11.9,37.9,22.9,3.7
48401,22.7,8.8,35.3,6.2,31.2,3.1,7.4,6.3,20.1,12.3,37.6,18.7,3.7
53039,22.9,10.5,27.6,6.6,26.9,2.8,6.2,5.8,24.3,9.5,33.3,14.5,3.2
39007,29.5,10.9,33.4,6.6,29.9,3.1,10.5,7.3,24.3,12.1,43.0,20.5,3.8
47009,26.4,9.6,35.3,6.8,32.6,2.7,8.3,6.1,28.0,10.6,36.9,17.0,3.2
37049,25.0,9.2,32.7,6.5,29.6,3.0,7.1,6.1,22.2,11.1,33.5,16.4,3.5
47127,27.0,9.7,34.5,6.7,31.3,2.7,8.7,6.2,27.5,10.6,35.1,18.6,3.2
26025,28.6,11.1,31.9,6.7,31.0,3.0,8.0,6.2,22.8,10.7,38.4,14.2,3.3
22029,28.0,10.7,41.9,6.4,32.4,3.9,9.8,8.0,25.1,14.5,42.4,27.8,4.9
48481,21.3,8.6,36.2,5.7,30.9,3.4,6.8,6.3,19.7,14.3,39.3,18.6,3.6
48051,22.0,8.7,33.0,6.1,31.2,2.9,6.7,5.9,20.6,11.6,35.8,16.8,3.3
1085,34.2,11.8,48.6,5.9,31.2,4.3,9.8,7.9,23.0,17.9,45.8,29.3,5.8
53065,24.9,11.3,28.4,6.8,26.3,2.8,6.9,5.9,25.7,9.0,31.3,15.5,3.2
41039,25.2,11.2,27.0,6.6,26.7,2.8,6.2,5.8,25.9,8.4,29.3,15.8,3.1
27155,20.9,9.1,26.9,6.6,25.6,2.5,5.4,5.4,21.3,8.4,31.3,12.1,2.9
29186,25.9,10.0,29.2,6.8,30.5,2.6,8.1,6.3,24.7,9.1,37.0,18.1,3.2
18171,24.1,9.8,31.4,6.7,29.6,2.6,7.7,5.9,23.3,9.9,35.4,16.7,3.0
28081,25.5,9.7,38.7,6.3,33.0,2.9,6.9,5.9,23.9,11.2,38.9,18.5,3.6
18025,26.4,10.8,34.7,6.7,30.2,3.1,10.4,7.4,25.0,11.8,38.1,22.7,3.8
38061,24.3,9.0,32.3,6.6,27.8,2.8,5.9,6.1,17.0,10.1,43.0,14.3,3.2
19105,23.4,8.9,30.5,6.5,28.3,2.5,6.1,5.7,16.8,9.1,40.3,13.4,2.9
13063,25.4,10.4,39.4,5.6,29.0,3.8,7.1,6.5,15.9,16.2,39.8,21.3,4.6
1049,30.6,10.2,38.8,6.6,33.2,3.3,10.2,7.8,27.1,13.0,35.3,23.8,4.1
20171,22.6,9.2,30.2,6.3,28.9,2.6,5.9,5.3,18.6,10.0,37.3,14.5,2.8
19193,21.4,8.2,30.2,6.4,28.5,2.7,5.8,5.5,14.9,10.5,39.8,14.4,3.0
55081,25.8,9.6,28.2,6.6,27.8,2.6,5.8,5.5,20.9,8.1,34.5,13.4,2.9
21107,31.5,10.4,39.9,6.9,33.7,3.1,9.7,7.4,26.0,11.9,36.1,21.4,3.8
8087,21.3,9.4,26.6,5.9,27.0,2.9,5.7,5.3,17.2,9.4,33.0,15.9,3.0
30031,23.6,9.0,21.5,6.6,23.3,2.3,4.8,4.8,21.8,6.0,22.9,10.4,2.5
38041,24.7,9.5,30.9,6.8,27.2,2.6,6.3,5.8,18.6,8.9,37.7,14.1,3.0
37091,27.1,10.8,40.3,6.0,30.0,3.8,8.4,7.0,21.1,15.2,43.4,24.3,4.9
30105,26.7,10.0,28.9,6.8,25.6,2.7,6.5,5.9,24.4,8.3,33.5,15.4,3.1
30095,23.3,9.5,25.2,6.7,25.9,2.4,5.5,5.1,24.0,6.8,33.6,12.7,2.6
37063,23.3,8.9,31.7,6.1,28.3,2.9,5.6,5.4,19.6,10.8,34.4,14.3,3.3
51139,27.0,10.2,33.5,6.8,29.7,2.8,8.8,6.4,23.0,10.3,35.1,17.5,3.4
27091,20.3,9.0,28.1,6.5,26.6,2.6,5.6,5.5,21.6,8.5,35.2,12.2,2.9
30007,24.5,9.7,25.5,6.7,25.9,2.5,6.0,5.5,23.6,7.3,29.0,14.1,2.8
27145,22.0,9.1,27.3,6.5,25.6,2.6,5.3,5.4,21.6,8.6,34.3,11.6,2.9
8113,20.3,8.8,23.8,6.5,26.1,2.3,4.1,4.4,17.1,6.4,22.6,8.5,2.3
39079,30.2,11.0,35.2,6.7,30.0,3.1,10.7,7.4,24.6,11.8,40.8,21.2,3.7
56043,21.6,9.0,26.6,6.3,25.4,2.7,6.3,5.4,17.5,8.9,28.9,16.3,2.9
31141,20.4,7.4,29.1,6.3,25.6,2.5,5.0,5.3,14.0,9.5,37.5,14.0,2.7
28149,26.5,10.6,43.0,6.1,33.3,3.4,7.4,6.4,20.2,13.5,44.9,20.3,4.2
12001,22.8,9.1,30.9,6.5,28.2,3.1,7.3,5.9,19.5,10.7,32.4,15.9,3.4
40085,25.2,10.2,37.0,6.3,32.2,3.2,8.7,7.3,23.0,11.9,38.8,21.9,3.7
16029,24.1,9.8,28.9,6.6,27.2,2.7,6.0,5.7,23.0,9.3,32.6,13.5,3.0
27105,20.4,8.7,27.8,6.0,27.4,3.0,5.9,6.1,18.4,10.7,39.2,16.3,3.2
47177,27.6,10.2,37.3,6.5,32.0,3.3,10.5,7.4,27.7,13.2,40.0,24.9,3.9
46079,21.3,8.3,26.1,6.5,25.0,2.5,5.0,5.2,15.9,7.9,29.3,12.7,2.7
39049,25.3,9.9,32.2,6.6,28.3,2.9,7.1,5.9,20.3,11.1,35.9,15.5,3.3
51011,25.4,10.2,33.8,6.6,28.7,2.9,7.7,5.9,20.9,10.5,35.6,15.6,3.4
29093,28.1,10.9,31.7,6.8,30.6,3.1,10.1,7.5,26.5,11.0,37.9,23.2,3.9
37155,29.8,11.7,40.4,6.5,32.4,4.3,10.8,8.9,25.8,16.9,44.1,30.5,5.6
50027,23.8,10.0,25.4,6.5,24.9,2.4,6.0,5.1,22.8,7.0,27.3,13.1,2.7
13101,25.0,9.1,34.7,6.2,31.4,3.5,8.7,7.4,20.6,13.9,36.3,24.3,3.9
35015,21.5,8.8,30.2,5.5,27.2,3.0,5.2,5.2,16.6,11.3,34.2,16.2,2.8
40011,25.6,10.4,36.1,6.5,31.6,3.2,8.5,7.0,23.6,11.5,39.9,21.5,3.6
1075,32.2,10.2,39.2,6.7,32.7,3.2,9.8,7.5,27.3,12.6,36.4,21.8,4.1
37029,25.1,9.4,31.2,6.6,29.8,2.7,7.2,5.9,24.2,9.9,32.1,16.1,3.3
29071,25.0,10.0,28.3,6.8,30.6,2.6,7.7,5.9,24.5,8.7,34.6,17.0,3.0
26069,29.2,11.2,32.5,6.8,30.7,3.0,9.0,6.6,25.4,10.2,37.5,15.1,3.4
31099,21.2,8.1,29.6,6.6,27.2,2.4,5.2,5.3,15.4,8.6,33.2,12.7,2.7
48017,19.1,7.7,31.2,5.5,31.1,3.0,5.4,5.5,18.0,13.0,37.1,18.9,3.0
46089,23.9,9.1,28.1,6.7,26.8,2.7,6.2,5.8,17.2,8.6,34.0,16.8,3.1
25023,23.0,10.1,28.1,6.6,26.9,2.3,5.3,5.0,19.1,7.6,27.1,12.6,2.6
30051,27.6,11.4,28.5,6.8,27.4,3.0,8.6,6.8,27.7,8.6,33.4,19.7,3.6
28163,28.3,10.1,46.3,5.9,33.7,4.1,9.0,8.0,19.2,16.6,47.1,27.8,5.3
1051,29.6,9.7,37.5,6.6,32.7,2.7,7.4,6.0,25.3,11.8,35.8,15.9,3.4
26047,26.5,10.6,28.6,6.8,29.5,2.6,7.0,5.6,23.6,8.4,32.6,11.2,2.8
51101,24.9,9.7,32.9,6.5,28.9,2.6,6.7,5.4,21.2,9.8,34.1,13.5,3.1
36119,18.7,9.0,24.2,5.9,25.9,2.5,4.8,4.6,15.2,8.9,26.2,11.7,2.5
17113,23.2,8.7,29.2,6.5,28.1,2.6,5.8,5.2,21.2,9.3,34.1,11.0,2.7
53009,25.8,10.5,28.5,6.6,27.3,2.8,6.2,5.6,26.7,8.8,28.5,11.8,3.1
8025,22.5,8.8,31.4,5.7,28.3,3.4,6.8,6.8,15.8,11.7,31.9,21.0,3.7
48263,20.7,8.1,30.9,6.2,31.0,2.6,5.9,5.3,20.3,10.5,34.7,13.8,2.9
13005,27.7,10.1,37.1,6.4,31.4,3.6,10.0,7.7,22.8,13.5,38.4,23.6,4.3
30061,27.1,10.4,28.7,6.6,27.2,2.9,7.6,6.5,25.6,8.6,33.2,19.1,3.4
1105,35.6,11.9,49.6,6.0,31.5,4.6,10.5,8.4,23.7,18.9,46.2,32.4,6.1
21125,33.8,10.5,39.6,7.0,33.4,3.3,11.3,7.9,29.1,12.5,36.2,26.5,4.0
28017,28.1,10.9,43.9,6.1,33.7,3.7,8.9,7.3,21.2,14.7,44.3,25.2,4.8
18055,24.9,10.2,33.0,6.7,29.2,2.8,8.7,6.4,23.2,10.4,35.6,19.5,3.3
26113,28.1,10.9,31.0,6.8,29.8,2.9,8.8,6.5,24.8,9.9,38.1,16.0,3.3
1029,31.3,9.9,36.9,6.8,32.5,2.9,9.2,6.9,27.4,11.1,35.6,21.1,3.7
31111,21.5,8.2,27.0,6.5,27.0,2.4,5.5,5.4,15.6,9.6,36.6,14.3,2.7
48161,23.3,9.1,36.0,6.3,32.0,3.3,7.8,6.7,21.1,12.8,38.2,19.3,3.9
45025,27.7,10.5,40.4,6.4,32.7,3.4,9.0,7.2,20.6,13.8,39.8,22.9,4.4
51520,28.0,10.8,35.1,6.7,30.3,3.1,9.2,6.7,23.3,11.3,36.6,17.9,3.7
54075,34.5,11.0,38.5,6.7,32.0,3.1,10.3,8.0,28.9,12.4,40.0,23.6,3.7
16039,24.3,9.9,30.4,6.2,27.6,3.1,6.4,6.4,21.7,10.9,32.9,17.1,3.3
28059,25.9,9.4,36.5,6.2,32.1,2.9,6.6,5.9,21.2,11.1,38.6,16.3,3.5
48425,22.9,8.5,32.3,6.3,31.3,2.9,6.9,6.1,21.4,11.3,35.9,16.7,3.2
50017,22.4,10.6,25.6,6.6,25.8,2.4,6.5,5.3,22.8,7.4,32.0,13.6,2.8
37191,27.0,10.2,34.7,6.2,29.8,3.4,7.9,6.7,22.6,12.8,35.1,20.8,4.1
38099,24.5,8.9,30.6,6.5,27.0,2.8,6.1,5.9,17.1,9.3,39.5,15.9,3.0
5147,28.9,11.0,40.2,6.4,32.6,3.5,9.8,7.6,25.4,13.1,41.3,26.1,4.4
48351,26.0,9.9,38.2,6.4,31.1,3.4,9.3,7.2,22.8,13.0,38.6,21.4,4.3
32029,20.6,9.0,27.5,6.4,27.7,2.5,5.9,5.1,18.9,8.0,28.9,12.9,2.7
56025,22.0,8.8,28.6,6.6,26.9,2.5,6.3,5.3,20.0,7.9,31.1,15.9,2.7
31013,21.7,8.3,29.6,6.4,27.6,2.6,5.8,5.7,15.5,9.7,39.1,14.5,2.9
26135,29.2,11.4,32.2,6.9,30.6,3.0,9.5,6.8,25.9,10.3,38.9,16.9,3.5
55137,25.1,9.7,30.2,6.5,28.6,2.7,6.2,5.8,20.1,8.7,37.8,14.5,3.0
48289,24.1,9.3,34.8,6.4,31.6,3.2,8.3,6.7,22.4,12.4,37.6,18.8,3.8
18045,24.7,10.0,32.3,6.8,30.3,2.7,8.2,6.1,23.7,10.2,35.0,18.3,3.2
45047,28.1,10.3,37.8,6.5,32.7,3.2,7.6,6.5,21.9,12.9,38.9,17.2,3.9
18177,25.7,10.5,33.4,6.6,29.4,3.0,8.9,6.6,23.5,11.2,37.4,19.7,3.5
54109,36.5,11.6,39.7,6.8,32.4,3.2,11.6,8.7,31.4,13.2,42.3,27.4,3.9
42051,27.4,11.0,30.4,6.7,28.2,2.8,8.2,6.2,23.4,9.8,38.5,18.9,3.4
48465,19.9,8.1,34.5,5.0,32.1,3.9,6.0,6.5,18.2,16.8,41.3,17.0,3.5
12105,22.9,9.0,32.8,6.2,30.5,3.2,8.1,6.4,18.8,12.4,36.6,17.9,3.6
13239,27.9,11.5,42.0,6.3,31.2,3.9,10.2,7.7,21.3,15.3,39.4,26.1,5.1
36087,20.2,9.4,26.8,6.0,28.0,2.7,5.7,5.1,15.9,9.9,28.3,13.3,2.8
55029,23.4,9.2,26.1,6.6,28.2,2.3,4.8,4.8,20.3,7.2,31.1,10.3,2.5
4027,20.4,9.5,32.2,5.6,31.6,3.7,6.4,6.2,16.7,13.4,38.4,17.6,3.3
48371,19.2,7.7,33.3,5.1,31.7,3.4,5.7,6.1,17.6,15.0,40.0,16.8,3.3
37035,24.2,9.2,32.2,6.6,30.7,2.8,7.2,6.0,24.3,10.6,35.7,17.0,3.3
47147,27.0,9.7,35.5,6.6,30.9,2.8,8.3,6.2,27.1,11.4,38.7,17.5,3.2
27033,20.7,9.2,28.0,6.4,27.2,2.7,5.8,5.7,20.4,9.2,31.8,12.7,3.0
47033,28.6,10.5,38.2,6.5,32.3,3.3,10.0,7.1,27.5,13.5,39.3,23.5,4.0
36065,23.2,10.2,28.9,6.6,29.9,2.7,7.7,5.8,21.5,9.7,32.3,18.5,3.0
26067,28.5,10.3,32.5,6.7,29.3,2.8,7.9,6.1,23.4,9.9,38.5,13.7,3.1
41019,24.6,10.9,28.1,6.7,27.2,2.9,6.9,6.1,26.8,9.0,34.5,17.3,3.3
16073,23.2,10.1,30.5,6.1,26.8,3.2,6.8,6.7,21.4,11.8,32.6,21.0,3.5
27019,18.3,8.4,23.5,6.4,24.8,2.1,3.8,4.2,19.2,7.0,28.7,7.2,2.2
17049,24.6,9.3,29.8,6.7,28.7,2.5,6.6,5.5,22.3,8.8,33.7,12.9,2.8
19099,22.3,8.2,29.7,6.5,28.5,2.4,5.8,5.4,16.0,9.0,33.3,13.1,2.8
29057,27.7,10.7,31.9,6.7,30.3,3.1,10.0,7.6,25.5,11.0,38.1,22.4,3.9
42061,26.8,10.3,31.5,6.5,28.2,2.7,7.4,6.0,22.1,9.3,36.2,17.6,3.2
20059,22.9,9.7,30.9,6.7,28.6,2.5,6.5,5.4,20.1,9.2,36.2,14.9,2.9
18011,20.8,8.9,28.5,6.6,28.9,2.3,5.6,4.8,20.6,8.4,31.5,11.2,2.4
18109,24.6,9.9,32.3,6.7,28.6,2.6,7.9,5.9,23.0,10.2,35.6,18.8,3.1
19027,24.0,8.2,28.9,6.6,28.0,2.4,5.6,5.3,16.5,8.6,36.0,11.5,2.7
5029,27.7,9.9,37.5,6.5,31.8,3.1,8.8,7.1,25.8,11.4,35.2,21.6,3.8
12051,21.6,8.8,33.2,5.5,28.5,4.0,9.0,7.8,17.1,16.1,42.2,24.9,4.3
48319,21.2,8.1,31.3,6.2,31.0,2.8,6.1,5.6,20.1,11.1,35.9,15.4,3.0
56013,20.8,9.4,25.3,6.6,24.8,2.8,6.8,5.7,18.1,8.4,27.8,17.2,3.1
35059,21.5,8.5,29.8,5.5,27.0,3.2,5.9,5.8,16.6,11.7,31.5,18.1,3.1
26165,28.9,11.2,31.9,6.8,30.8,2.9,8.9,6.5,25.6,10.0,39.1,15.3,3.3
26097,28.3,11.4,31.9,6.8,29.8,3.1,8.5,6.6,24.0,10.9,38.5,14.8,3.5
40109,22.4,10.1,33.4,6.5,30.3,3.1,6.9,6.3,21.8,11.3,34.0,17.4,3.4
29187,27.4,10.4,31.7,6.8,29.6,2.9,9.0,6.8,25.0,10.3,37.3,21.6,3.6
28109,26.2,9.7,37.8,6.5,33.1,2.9,7.6,6.4,23.3,11.2,37.0,19.7,3.6
48079,22.3,8.9,36.1,5.4,32.6,4.0,7.8,7.5,20.1,17.0,41.9,22.9,4.1
55083,24.7,9.7,27.6,6.7,27.4,2.5,5.8,5.4,20.9,8.0,34.6,13.0,2.8
47121,27.9,10.2,36.6,6.7,31.6,2.9,10.0,7.0,28.6,11.6,35.8,20.9,3.6
36009,24.6,10.9,29.8,6.7,29.7,2.8,8.5,6.2,22.2,9.8,32.7,20.4,3.3
51163,26.2,9.9,31.8,6.7,29.9,2.7,7.8,6.1,22.4,9.8,32.7,14.7,3.2
20093,23.6,9.7,32.9,5.9,30.2,3.2,6.9,6.2,18.8,12.8,40.6,20.5,3.3
12077,25.1,9.3,37.7,6.5,31.0,3.5,10.7,8.0,21.2,13.0,35.4,22.5,4.4
23029,28.0,11.5,34.5,7.1,28.8,2.9,9.4,6.7,26.8,9.7,34.4,24.8,3.5
38005,27.9,11.0,35.8,6.8,27.0,3.9,9.3,8.7,18.9,13.9,42.2,24.2,4.8
47077,28.2,10.4,36.3,6.6,31.3,3.1,10.3,7.2,28.4,12.5,39.2,22.1,3.8
39167,27.2,10.6,32.5,6.8,26.1,2.8,8.9,6.5,23.0,10.8,38.6,17.6,3.3
6021,20.7,9.4,28.5,5.8,28.1,3.3,6.3,6.0,18.2,11.6,32.3,16.5,3.3
28123,26.9,10.6,43.2,6.1,33.6,3.8,9.2,7.4,21.7,15.2,42.6,28.1,4.8
21133,36.4,11.5,41.1,7.0,32.6,3.6,13.5,9.2,29.0,13.5,42.4,32.4,4.6
22039,27.7,10.6,40.5,6.4,33.2,3.9,10.4,8.4,26.0,14.3,41.9,27.3,4.7
54103,33.7,11.2,37.2,6.8,31.3,3.1,10.5,8.1,29.6,12.4,42.7,25.1,3.7
20123,23.6,9.6,31.7,6.6,29.3,2.6,6.4,5.6,19.3,9.3,36.1,14.6,2.9
48445,21.5,8.5,35.1,5.5,32.2,3.7,7.4,7.0,19.5,15.8,41.0,21.4,3.8
48097,22.3,8.6,32.0,6.4,31.3,2.8,6.8,5.8,21.2,10.6,35.6,15.2,3.2
45081,26.0,9.8,37.8,6.2,32.2,3.4,8.2,7.2,19.8,13.2,38.8,20.2,4.1
13315,26.7,9.6,40.8,6.2,31.3,3.7,9.4,7.9,19.7,14.7,40.7,22.5,4.6
13149,26.0,9.7,34.4,6.6,31.0,3.0,8.9,6.8,23.3,11.4,34.7,20.4,3.7
5093,30.0,11.0,41.9,6.3,33.7,3.6,9.5,7.6,25.5,13.6,41.2,26.4,4.5
48361,24.3,9.0,33.7,6.5,30.1,2.8,7.5,5.9,22.9,11.1,39.7,15.9,3.4
29125,26.8,10.3,30.2,6.8,30.5,2.8,8.9,6.7,25.2,9.8,37.3,19.6,3.4
46119,21.8,8.4,27.0,6.7,25.6,2.5,5.0,5.2,16.2,7.9,33.3,11.6,2.7
37065,28.5,11.2,40.3,6.1,30.7,3.9,8.9,7.2,22.4,15.3,40.5,26.5,5.0
19057,24.7,9.1,31.8,6.5,28.0,2.7,6.5,5.9,17.2,9.8,36.9,14.8,3.1
48337,24.1,9.1,33.7,6.5,31.7,2.9,7.9,6.4,23.1,11.2,36.8,16.7,3.4
20029,23.8,9.7,31.4,6.6,29.5,2.7,6.7,5.7,20.9,9.8,36.6,16.9,3.0
16017,23.1,10.2,27.4,6.6,27.3,2.7,6.4,5.9,22.6,9.1,26.8,14.7,3.1
55103,25.4,9.9,29.4,6.6,28.0,2.7,6.2,5.7,21.1,8.5,36.1,13.9,3.0
35009,23.9,9.3,31.4,5.8,27.2,3.4,6.2,6.0,17.6,11.8,34.9,18.8,3.3
48381,20.4,8.0,30.4,6.3,31.2,2.6,5.4,5.0,20.5,9.7,36.1,11.6,2.7
17087,25.2,9.4,32.0,6.6,28.8,2.7,7.5,6.1,21.5,10.1,36.5,15.9,3.2
19129,23.7,8.3,28.6,6.5,28.0,2.4,5.5,5.3,17.3,8.6,35.1,11.7,2.8
37005,27.1,9.9,33.1,6.7,31.6,3.3,9.4,7.5,25.7,11.9,35.0,23.0,3.9
27131,19.6,8.5,26.2,6.4,26.1,2.5,5.1,5.2,20.1,8.4,32.5,11.4,2.8
51077,28.1,10.3,35.9,6.6,30.6,3.1,9.4,7.0,22.9,11.5,35.6,18.5,3.7
40077,26.9,11.3,37.8,6.7,31.3,3.3,9.5,7.8,25.2,12.3,41.1,22.5,4.1
46085,24.4,9.9,31.1,6.7,26.2,3.3,7.1,7.0,17.1,11.1,35.8,19.8,3.9
21189,34.6,11.2,41.2,6.9,34.0,3.5,12.8,8.7,29.0,13.1,39.5,31.1,4.4
29063,25.5,9.3,31.1,6.5,30.6,2.8,8.2,6.7,21.5,10.4,36.6,21.2,3.5
6007,21.5,9.9,28.4,6.4,27.2,3.0,6.2,5.6,19.4,9.5,31.7,13.4,3.1
1041,31.4,10.4,40.4,6.5,33.1,3.2,9.0,7.0,25.7,12.9,35.6,21.9,4.1
22069,28.3,10.8,41.3,6.4,32.7,3.8,9.0,7.6,24.2,14.0,42.0,24.3,4.6
26033,28.8,11.1,34.0,6.7,31.1,3.2,8.9,7.0,23.1,11.3,38.2,15.6,3.7
39013,28.1,10.1,30.4,6.8,28.3,2.7,9.0,6.5,23.0,10.3,36.6,18.6,3.3
48059,22.7,8.8,32.9,6.5,31.7,2.8,7.1,5.9,22.2,10.4,36.4,16.0,3.2
27011,21.4,9.2,28.6,6.6,26.4,2.6,5.8,5.6,22.2,8.4,34.6,13.5,2.9
31101,22.6,8.2,28.9,6.4,26.6,2.5,5.6,5.7,16.4,9.2,35.4,14.6,2.8
13071,26.1,9.9,36.9,6.1,31.8,3.8,9.4,7.7,20.6,14.8,37.4,25.2,4.4
19163,21.9,8.7,27.8,6.3,27.5,2.5,5.4,5.3,16.7,9.8,34.4,11.6,2.8
37001,25.6,9.8,34.0,6.3,30.6,3.1,7.4,6.2,22.9,11.6,37.9,17.8,3.5
48489,21.4,8.3,37.3,4.9,33.0,4.4,7.1,7.7,18.2,19.6,45.5,22.3,4.1
28157,29.9,11.6,50.5,5.8,33.8,4.5,10.3,8.5,20.3,18.1,50.1,33.5,6.2
1093,32.6,10.1,38.2,6.8,32.5,3.0,9.6,7.1,28.1,11.5,35.9,21.4,3.8
30023,26.6,10.0,28.5,6.7,26.6,3.0,7.6,6.6,24.9,8.7,32.7,20.3,3.4
20163,24.0,9.7,30.8,6.6,29.3,2.6,6.5,5.4,20.3,9.2,37.2,15.1,2.9
2275,23.7,10.0,30.8,6.5,27.8,2.8,6.7,5.9,19.1,8.9,30.5,17.2,3.3
46025,22.4,8.6,28.5,6.6,25.4,2.7,5.7,5.6,15.9,8.7,32.2,15.5,3.0
