Actual,Predicted,Variance
6.4,6.540214755850015,-0.14021475585001486
6.9,6.810417216050263,0.08958278394973718
6.4,6.313712109160097,0.08628789083990362
6.4,6.461543419532765,-0.06154341953276443
6.3,6.3221184603593095,-0.022118460359309644
6.7,6.874258120442001,-0.1742581204420004
6.6,6.610244838514874,-0.010244838514874566
5.7,5.966810873062826,-0.266810873062826
5.6,5.620326679542322,-0.0203266795423227
6.3,6.515345714545971,-0.21534571454597096
6.3,6.419901535677047,-0.1199015356770472
5.8,5.969497522646401,-0.1694975226464015
6.7,6.638545717448876,0.06145428255112417
6.3,6.539750609674398,-0.23975060967439799
6.1,6.116394499994884,-0.016394499994884626
6.7,6.596605944781276,0.10339405521872447
6.7,6.508499376287071,0.19150062371292886
6.7,6.6545975493722835,0.04540245062771664
6.8,6.808377770033243,-0.008377770033242804
6.7,6.549465386679347,0.15053461332065332
6.6,6.490136333081052,0.10986366691894744
6.2,6.045623394795673,0.1543766052043276
6.4,6.498679466597263,-0.09867946659726279
6.8,6.866993375123501,-0.06699337512350123
6.4,6.351329865671863,0.04867013432813749
6.9,6.894499137624697,0.005500862375303228
6.5,6.332350162215438,0.16764983778456166
5.8,5.957291163609365,-0.15729116360936501
6.9,6.5287148449739245,0.37128515502607584
6.4,6.496021885236875,-0.09602188523687438
6.3,6.312048207635762,-0.012048207635761976
6.3,6.304370715150752,-0.004370715150752602
6.2,6.43131724716363,-0.23131724716362978
6.6,6.766250493130187,-0.16625049313018714
6.5,6.530549168701484,-0.03054916870148361
6.1,6.268732135713714,-0.16873213571371437
6.6,6.7129672495584245,-0.11296724955842485
6.5,6.52494379159819,-0.024943791598190046
6.4,6.224751006065301,0.17524899393469973
6.7,6.845349540807122,-0.14534954080712215
6.2,6.135707502687822,0.06429249731217812
6.4,6.357453925313649,0.042546074686351076
5.7,6.032840190559849,-0.3328401905598488
6.7,6.643247481518918,0.056752518481082426
6.5,6.587316762711945,-0.08731676271194466
6.0,6.016251623190664,-0.016251623190663977
5.6,5.514375492204666,0.08562450779533393
6.5,6.481738594325208,0.018261405674792286
6.5,6.431184254007919,0.06881574599208129
6.6,6.6461711146041225,-0.04617111460412282
6.3,6.225892863181903,0.074107136818097
6.5,6.505101580439808,-0.005101580439808018
5.2,5.229282835328021,-0.02928283532802123
6.8,6.854270483453721,-0.05427048345372132
6.6,6.601339903980367,-0.0013399039803676516
5.4,5.370980238366548,0.029019761633452212
6.4,6.180934494486923,0.21906550551307724
6.6,6.584045443183737,0.015954556816262233
6.6,6.787614977542113,-0.18761497754211298
6.7,6.846158624792449,-0.14615862479244868
6.5,6.418941699871759,0.081058300128241
5.3,5.5228876836403,-0.22288768364029998
6.6,6.4755108136902475,0.12448918630975214
6.4,6.39626389643961,0.003736103560390447
5.7,5.60699444136161,0.09300555863839044
6.8,6.82084513499248,-0.020845134992479863
5.9,6.058897364683826,-0.15889736468382587
6.8,6.756681607060246,0.043318392939753814
6.5,6.287669948851696,0.21233005114830394
6.6,6.74009565873892,-0.14009565873891994
6.5,6.801140970720227,-0.30114097072022705
6.6,6.519724860232278,0.08027513976772127
6.7,6.611972626465656,0.0880273735343442
6.8,6.795072798298408,0.004927201701591777
6.2,6.152412900372497,0.04758709962750274
6.0,6.277401800728299,-0.277401800728299
6.6,6.494866196969916,0.10513380303008368
5.6,5.741577118253759,-0.14157711825375952
6.9,6.943244364778946,-0.04324436477894533
6.6,6.617219348874038,-0.017219348874037976
6.4,6.318440000457265,0.08155999954273518
6.8,6.716695049170825,0.08330495082917455
6.6,6.65161309256135,-0.05161309256135027
6.7,6.723783565762226,-0.0237835657622254
6.4,6.339064153151055,0.060935846848945374
6.7,6.630251803298092,0.0697481967019078
6.1,6.051029835246386,0.04897016475361404
6.2,6.209845628611273,-0.009845628611272694
6.2,6.425721616430708,-0.22572161643070743
7.1,6.687649520473432,0.4123504795265678
6.6,6.777584453007693,-0.1775844530076931
6.7,6.566465941222818,0.13353405877718227
6.4,6.508498421526367,-0.10849842152636668
6.6,6.490415551997252,0.10958444800274769
6.7,6.740926031378553,-0.040926031378552885
6.4,6.519201559354702,-0.11920155935470156
6.5,6.5908223696948,-0.09082236969480029
6.9,6.911150449351366,-0.011150449351365666
6.3,6.2043217468081995,0.09567825319180034
6.6,6.722745734411668,-0.12274573441166847
6.7,6.587641833578811,0.11235816642118923
6.3,6.244719857818708,0.0552801421812914
6.5,6.60854645280576,-0.10854645280575959
6.8,6.784813030495437,0.015186969504562775
6.5,6.4776340736561,0.0223659263439
6.8,6.660403529922265,0.139596470077735
6.7,6.650967075474217,0.04903292452578345
6.4,6.47369818366758,-0.07369818366758007
6.7,6.84389442556248,-0.1438944255624799
6.4,6.368543162666619,0.03145683733338167
6.7,6.705732266863268,-0.005732266863267554
6.3,6.475556718271331,-0.17555671827133157
7.0,6.93428099348284,0.06571900651715978
6.9,6.852702626121429,0.047297373878571136
6.7,6.561279054889879,0.138720945110121
6.6,6.5838121374375245,0.016187862562475175
6.7,6.510674204002775,0.18932579599722477
6.8,6.634462038127756,0.16553796187224368
6.7,6.772014105334787,-0.07201410533478647
6.0,6.000785529143518,-0.0007855291435179268
6.7,6.635776626393213,0.06422337360678743
6.7,6.68424688916269,0.015753110837310125
6.7,6.727223270749631,-0.027223270749630935
6.6,6.494397864816783,0.10560213518321682
6.7,6.716503305195486,-0.01650330519548593
6.4,6.366219710495788,0.033780289504212746
5.4,5.428241809056467,-0.02824180905646667
6.9,6.947161766925206,-0.04716176692520602
6.6,6.618475151578899,-0.01847515157889923
6.5,6.504082553569049,-0.004082553569048741
6.9,7.13538462423795,-0.23538462423795004
6.7,6.658680620171761,0.041319379828238745
6.4,6.552819725819115,-0.15281972581911507
6.3,6.251191257097878,0.048808742902122226
6.7,6.598835874715215,0.10116412528478502
