CountyFIPS,ACCESS,CHECKUP,DENTAL,BPMED,CHOLSCREEN,MAMMOUSE,CERVICAL,COLON_SCREEN,COREM,COREW
26051,14.7,75.5,61.8,56.8,85.0,70.9,83.7,65.1,23.2,21.5
25019,9.6,78.3,74.3,55.3,88.6,79.7,88.1,71.9,25.5,24.7
13321,25.4,76.6,55.8,61.4,85.0,73.8,84.1,59.7,20.7,21.2
29011,18.9,72.9,52.1,60.3,80.8,65.7,82.3,61.4,25.5,23.9
51015,13.9,76.8,68.5,57.8,85.0,74.3,85.4,66.3,26.7,27.1
8029,20.2,63.9,59.2,49.8,81.9,61.9,81.6,58.3,23.7,19.9
40007,25.8,74.7,58.6,58.1,83.2,69.4,83.0,56.6,25.7,26.3
1055,17.9,75.5,57.4,62.3,86.0,75.4,84.6,66.4,23.4,22.8
53013,14.0,67.3,66.2,51.5,81.1,61.7,82.6,60.8,23.8,21.1
13055,28.8,73.8,50.7,59.0,82.7,71.3,81.4,55.5,19.7,21.7
17093,16.2,74.9,72.3,54.5,86.7,75.1,86.5,67.2,28.6,24.7
28055,31.4,77.8,35.2,68.9,82.8,62.4,81.5,52.6,19.4,15.9
40061,20.4,75.1,52.5,58.7,81.7,66.7,80.1,53.0,23.7,25.6
2060,13.6,67.4,66.2,48.6,80.6,63.6,83.9,58.5,18.8,21.0
13009,24.5,78.4,56.4,62.9,86.1,74.5,84.4,60.4,19.4,21.5
22053,16.5,78.2,53.3,60.6,84.8,72.1,84.4,60.6,20.6,18.5
29041,17.1,72.9,58.6,60.1,81.6,68.5,84.0,63.5,25.7,24.6
1025,20.5,77.7,52.3,65.6,86.6,74.9,84.1,62.0,22.4,22.7
40125,18.8,75.9,53.7,59.0,83.5,69.4,81.9,53.6,25.1,26.5
54063,13.6,78.0,53.8,61.2,84.3,70.6,83.2,62.4,31.4,25.0
31031,15.8,67.0,62.5,57.5,79.9,66.6,82.3,57.8,21.0,21.0
13119,25.1,74.3,53.9,59.7,83.8,70.3,82.3,56.8,21.3,21.7
20097,16.8,72.3,63.6,56.1,82.6,69.0,84.0,60.2,23.8,23.1
55141,12.2,74.2,66.5,55.3,79.3,74.0,84.6,68.5,19.9,19.9
12125,29.2,71.7,50.0,56.8,82.7,68.0,80.3,59.2,20.8,20.4
1109,18.0,77.6,57.5,65.1,87.3,77.0,85.3,66.5,25.1,23.0
41025,14.9,70.0,60.3,50.7,84.2,68.5,84.9,62.4,19.0,21.4
16043,23.9,66.2,60.2,51.2,79.4,60.0,81.7,60.6,25.2,20.6
38079,13.1,71.3,53.6,60.7,80.8,69.5,79.8,47.5,20.5,24.1
45021,21.8,77.3,52.9,60.0,81.9,69.6,83.8,61.4,24.4,22.7
31107,16.2,67.2,67.1,57.5,81.3,65.4,83.6,57.3,22.5,21.7
9011,11.8,77.5,74.7,56.1,87.7,73.9,87.8,71.4,25.7,23.8
42099,12.6,76.0,62.6,56.2,82.9,71.2,83.8,65.5,25.5,24.8
55009,12.8,74.9,69.9,54.3,80.4,71.5,85.7,68.1,22.9,19.2
51149,15.5,79.3,68.7,60.6,87.2,76.1,87.2,66.5,27.2,28.7
26081,13.6,78.0,72.1,54.3,88.2,75.9,87.6,73.6,26.5,26.2
42129,9.9,76.7,66.8,56.4,84.8,70.8,85.2,68.8,24.8,27.3
27115,14.1,69.0,62.8,56.1,81.3,73.2,84.2,64.4,23.3,22.8
55061,12.2,73.3,71.0,53.2,79.7,71.7,85.3,68.7,22.4,21.2
26163,15.5,80.5,64.2,58.2,88.6,73.1,86.3,66.2,24.6,24.0
17033,16.2,73.6,63.6,55.6,83.5,69.7,83.0,63.6,26.4,22.5
18181,16.0,74.1,61.1,59.5,83.3,69.8,84.6,61.0,20.8,19.9
5067,19.4,77.0,48.2,63.2,81.5,67.2,81.7,56.4,18.6,16.5
48431,33.7,71.1,55.1,56.9,82.7,69.4,82.5,57.5,17.2,17.6
18033,13.9,75.9,64.5,59.6,83.4,68.5,84.8,59.8,22.0,19.3
36075,12.5,78.5,65.7,57.8,84.9,76.2,86.3,68.4,20.3,18.8
13227,20.9,74.8,62.3,56.2,85.2,73.4,84.6,64.1,24.4,24.6
30075,12.7,68.3,64.0,51.9,80.7,68.5,84.3,58.0,24.2,24.1
51685,21.5,77.1,64.5,58.4,87.0,75.3,84.7,61.4,25.3,25.1
54021,16.1,78.5,50.5,61.6,85.0,70.9,83.6,63.8,31.8,25.6
31159,14.9,68.1,69.4,58.8,81.7,71.6,84.2,61.5,28.4,22.2
21131,15.0,79.7,48.5,63.8,85.9,67.7,80.6,58.2,25.0,22.2
21229,12.1,80.8,58.9,61.7,88.9,72.6,84.1,65.8,28.5,27.1
26017,13.9,75.9,65.9,56.8,86.5,73.8,85.6,69.6,27.4,22.8
38015,9.7,69.1,69.7,57.1,82.3,76.1,85.7,66.6,27.9,25.5
27037,11.0,73.3,76.5,56.5,85.6,77.9,87.2,72.8,28.7,26.1
56009,20.3,65.8,62.8,52.7,82.3,64.3,84.1,53.4,22.7,19.8
1099,20.1,77.5,50.5,66.2,86.3,75.7,84.7,61.9,21.6,21.7
47029,22.5,74.8,48.8,61.2,83.2,65.7,81.0,58.7,19.0,16.7
48473,31.8,72.5,52.1,59.0,83.6,70.1,82.6,57.6,17.6,17.1
48461,38.7,71.0,50.8,56.6,82.3,69.2,81.3,54.3,15.5,16.2
13161,31.8,74.1,51.1,61.4,82.8,71.8,81.7,56.5,18.6,21.1
39025,11.6,74.7,64.7,57.1,83.3,73.3,84.6,65.3,28.7,28.2
21199,12.2,79.8,57.2,61.8,88.0,69.4,83.5,61.0,29.6,23.1
12033,21.8,76.5,59.9,57.8,85.3,70.6,84.6,61.2,28.0,20.8
48367,22.7,72.4,61.5,55.5,83.9,69.2,84.2,60.5,21.1,19.4
40071,20.2,75.1,55.4,58.1,82.6,68.1,82.2,56.1,25.4,25.5
33003,12.5,73.5,64.2,52.9,84.3,74.6,86.0,67.8,21.5,21.2
21195,13.1,80.5,51.2,63.2,87.1,70.7,82.3,64.6,25.2,23.7
6101,19.0,68.8,55.5,51.6,84.2,70.2,80.3,61.3,21.7,22.9
47059,20.3,74.9,54.2,60.3,84.2,69.4,83.4,62.3,19.8,19.4
37015,24.0,79.4,51.0,62.3,85.8,74.4,84.9,61.4,23.9,23.3
20063,16.0,71.3,63.5,56.7,81.7,70.5,83.6,60.0,24.8,23.8
48069,40.3,70.8,50.7,56.8,82.5,68.7,81.4,53.4,16.2,16.4
19031,9.8,76.7,69.2,57.2,83.9,75.0,86.0,67.2,28.0,24.4
5141,17.3,75.7,55.1,60.2,81.1,66.3,81.7,57.4,18.7,17.8
46129,13.6,73.6,67.6,55.6,79.2,73.9,85.4,61.1,22.4,21.7
26055,10.6,76.3,74.9,53.9,87.4,77.2,87.5,73.1,28.1,24.5
18015,14.9,74.7,61.7,59.1,82.9,69.6,84.7,61.4,20.1,20.2
55087,11.3,74.8,70.8,53.4,80.7,70.7,85.7,72.1,22.8,21.2
28127,21.8,76.9,45.8,65.9,84.8,64.3,83.7,58.1,24.2,19.7
47093,16.9,76.6,62.2,60.4,87.4,69.2,85.0,67.2,22.8,20.5
20119,22.5,72.1,62.1,55.5,82.1,66.7,82.8,58.1,22.5,22.1
30081,13.8,67.6,64.1,51.5,80.1,67.4,84.2,58.5,25.4,24.2
25015,8.7,78.4,72.3,53.6,87.4,78.5,86.5,71.6,22.3,22.0
48101,34.7,71.4,46.3,60.4,80.9,66.5,79.5,53.3,15.8,15.8
40035,20.2,75.0,51.7,59.4,82.2,67.1,80.9,53.6,24.3,24.5
45085,20.7,79.7,54.5,61.0,84.2,76.6,85.6,69.0,27.1,26.9
45007,18.5,77.4,58.4,59.3,82.9,74.2,84.3,65.4,30.3,22.7
27085,13.3,69.4,71.4,55.8,82.3,74.8,85.3,67.1,25.0,26.6
12063,27.3,72.6,51.1,57.7,83.6,69.4,82.1,62.9,25.4,21.4
31043,31.3,72.0,60.4,59.4,80.4,71.8,81.4,59.7,19.4,22.1
13311,21.1,74.6,60.4,57.1,85.2,74.9,84.8,62.4,23.2,23.7
2188,18.0,66.1,52.4,52.1,77.0,60.1,79.4,47.6,13.9,16.0
5097,18.2,75.6,52.3,60.1,81.2,67.1,81.5,58.2,19.8,18.5
17155,15.1,73.7,66.1,54.5,84.5,70.4,84.4,64.9,27.5,22.0
47165,17.6,75.5,61.2,58.7,86.7,71.1,85.0,64.8,22.5,21.1
18135,15.2,74.2,59.6,59.9,82.3,68.2,82.7,60.1,19.1,19.0
20183,15.3,72.1,62.6,56.3,82.2,69.3,83.5,58.8,25.6,22.6
17019,14.1,75.8,66.6,57.3,85.5,72.5,83.7,65.4,27.1,23.3
24003,11.0,76.5,70.2,59.2,89.3,76.2,87.4,69.2,30.0,26.8
45061,24.3,80.2,48.8,63.7,83.7,73.8,84.3,63.0,23.9,20.8
39073,13.1,75.0,58.7,58.6,81.9,72.2,83.8,60.3,24.6,21.4
45091,16.2,78.7,66.9,56.7,85.5,72.8,86.3,65.9,29.0,24.9
44001,8.5,82.1,76.5,55.6,88.4,76.6,88.0,73.6,27.2,24.3
55107,13.6,73.1,63.8,55.2,78.1,69.2,83.2,65.7,19.8,18.3
47187,12.7,75.9,72.0,58.2,88.9,77.7,88.2,71.0,27.5,25.6
6003,13.3,69.2,61.5,51.3,84.8,71.6,83.2,65.3,22.2,23.7
24035,10.3,73.2,69.8,57.0,87.8,73.3,86.7,67.1,28.8,25.0
48397,21.1,72.8,67.4,55.7,85.7,72.9,85.4,64.3,21.9,20.9
39153,11.7,77.9,63.5,59.5,83.8,70.9,86.1,60.5,25.9,26.3
20025,17.2,72.4,64.5,56.7,83.1,68.7,84.5,59.5,24.3,23.3
13039,22.8,75.7,63.2,59.5,85.6,77.7,85.2,63.8,22.6,26.0
48313,32.2,71.8,50.9,58.3,82.4,68.5,81.7,57.4,17.8,17.9
5123,22.2,78.9,45.7,63.7,83.1,71.1,83.6,55.6,15.9,16.5
19085,10.9,76.1,66.8,57.7,82.8,70.6,84.3,62.7,26.8,22.4
5005,14.9,76.1,58.8,59.6,82.7,71.7,83.1,62.9,21.2,20.7
17173,14.6,73.1,61.4,55.4,83.3,69.9,83.4,62.4,26.0,21.2
48031,26.1,71.9,60.0,56.3,83.6,70.0,83.6,61.5,20.4,19.7
36051,12.0,78.3,68.4,56.6,85.9,75.0,86.2,66.4,19.0,20.0
28015,22.5,77.4,53.6,64.8,84.4,66.4,85.4,59.8,26.5,19.5
26103,11.2,76.1,69.8,55.1,87.0,72.8,85.4,70.5,26.7,23.6
47101,20.9,74.6,49.1,60.6,83.8,68.9,82.0,60.0,20.1,18.1
6067,14.8,69.8,64.5,51.7,85.7,74.8,83.9,68.7,20.4,25.9
40041,19.8,75.6,52.8,58.9,82.4,67.0,81.2,58.9,26.0,24.3
48239,31.7,72.4,56.3,56.8,83.0,70.2,82.6,58.8,19.2,18.8
41043,15.8,72.8,61.2,50.3,84.5,69.4,84.7,67.3,19.1,20.3
39083,11.9,73.5,63.7,57.2,82.2,70.2,84.3,60.6,24.9,22.6
8059,13.9,67.2,73.0,46.2,85.9,67.0,86.8,67.1,24.3,24.9
41013,16.1,69.7,59.3,51.1,83.7,69.6,84.7,61.7,19.5,21.9
46045,13.0,72.2,71.7,55.6,79.7,74.4,86.4,64.2,23.8,21.8
48203,26.9,72.8,54.5,59.4,82.9,70.2,82.3,58.0,17.8,17.4
46107,13.1,72.8,68.4,55.9,79.5,75.8,86.1,64.5,23.8,22.3
37009,18.8,75.1,62.8,56.5,84.4,73.6,84.8,65.7,28.1,27.3
47131,22.7,74.9,50.0,62.0,84.2,67.6,82.7,59.2,19.0,18.4
53069,13.2,64.3,64.5,51.1,81.1,64.7,83.6,63.6,24.0,23.2
18175,14.7,74.0,57.1,58.9,82.0,69.8,83.7,60.1,19.5,18.9
54093,12.4,78.8,54.7,60.1,85.0,69.6,84.0,65.0,32.9,25.9
48229,50.4,69.5,40.1,58.7,79.2,65.6,77.9,46.1,13.1,13.7
46123,15.2,71.1,65.3,57.6,77.7,71.4,84.6,59.7,22.0,20.0
22009,18.7,80.0,50.7,63.3,84.6,72.4,83.5,60.3,17.5,17.8
29183,13.2,75.5,72.3,58.2,85.7,74.1,87.4,70.6,31.8,30.4
35021,19.3,65.4,62.1,53.4,80.9,64.0,82.0,56.5,19.5,18.0
21037,9.1,80.8,65.3,60.5,90.1,72.4,85.7,66.7,29.9,26.2
13067,20.7,78.5,66.9,57.7,88.6,78.2,88.0,67.4,21.0,27.1
48503,28.3,71.5,53.8,57.3,82.3,68.0,81.4,57.1,18.5,17.6
2158,21.6,66.2,38.9,53.6,73.9,56.0,74.3,39.8,11.5,12.9
29083,18.5,73.3,55.0,60.1,81.1,66.5,82.9,61.5,24.5,24.0
51181,15.8,79.2,62.5,61.4,86.5,76.5,86.1,63.5,25.0,24.6
21111,10.9,80.9,61.1,62.2,90.2,75.4,85.9,68.2,30.0,31.4
18079,14.6,74.7,57.6,59.9,82.5,68.7,83.6,60.5,18.8,18.6
27071,12.5,69.8,66.0,56.5,81.3,75.6,84.9,66.0,26.2,24.4
39109,11.8,76.2,66.2,58.4,82.8,71.1,85.8,63.5,28.0,23.7
12115,20.9,74.8,65.7,53.6,86.8,75.6,84.9,64.9,25.2,26.0
42027,10.5,77.8,69.0,57.6,84.5,71.9,84.2,68.3,28.6,26.6
29215,21.1,72.9,48.4,60.4,79.7,63.4,80.6,60.2,23.9,23.0
20205,17.4,72.0,58.3,56.3,81.3,66.1,81.8,55.4,22.6,21.9
21007,11.2,80.7,57.1,61.7,88.6,73.1,84.4,66.9,28.3,25.3
42081,11.8,77.4,67.7,57.5,84.2,73.9,84.4,68.6,26.3,25.4
37087,16.7,75.0,65.6,55.8,85.1,75.3,85.3,65.7,27.5,27.5
53005,15.8,69.3,69.7,50.3,81.9,71.0,83.5,63.2,24.1,27.4
42005,11.9,76.3,60.6,57.4,82.9,70.0,83.5,65.5,26.4,24.1
29019,14.8,75.1,65.8,60.7,84.1,71.8,85.7,66.8,26.4,29.8
30011,12.6,67.8,64.6,52.2,80.5,67.7,84.2,59.5,24.5,25.1
42111,13.1,76.4,60.6,57.7,82.8,70.0,82.5,66.4,24.9,25.4
6089,12.7,67.7,60.1,50.2,84.3,69.4,83.4,64.7,22.6,23.9
55117,12.7,74.3,69.9,54.3,80.7,72.7,84.6,71.8,25.9,22.3
29119,25.2,73.3,49.7,60.7,80.2,64.9,80.2,58.4,22.8,24.4
12086,35.9,74.7,59.2,56.7,85.3,77.0,84.2,57.8,20.5,17.7
13131,29.7,75.9,53.7,61.2,84.8,74.0,83.9,60.4,19.4,23.3
2105,14.7,66.7,62.0,50.2,80.1,63.5,83.3,55.9,18.6,20.2
16033,39.8,65.2,52.4,52.0,77.5,60.4,78.5,52.4,19.5,17.8
1015,17.9,75.2,56.9,62.5,86.3,72.3,85.4,64.1,24.8,22.3
31137,16.7,69.4,69.2,57.2,81.3,69.5,84.8,61.1,25.7,24.9
48293,32.6,71.9,46.6,59.6,81.8,68.2,81.0,55.0,17.3,16.5
22063,14.9,77.7,56.6,58.3,85.6,74.9,85.5,63.4,20.7,19.3
8003,26.4,65.3,53.4,52.1,82.8,61.5,81.2,55.3,20.3,18.2
39147,13.5,75.6,61.3,58.3,82.8,71.8,84.8,60.9,25.5,23.4
51037,17.6,77.7,60.0,62.4,84.2,73.7,83.8,58.9,23.4,24.1
33015,10.9,77.9,72.5,52.3,86.0,78.4,89.1,71.0,23.0,24.3
51750,13.6,77.7,62.9,61.7,84.9,71.6,84.2,62.4,25.4,25.4
18081,12.3,74.6,67.6,58.5,84.7,69.9,85.4,63.2,22.2,22.0
10005,18.1,77.5,60.8,58.4,85.4,78.0,86.3,66.6,25.7,25.7
51770,17.1,78.8,60.8,62.0,85.9,69.4,84.8,59.9,25.5,25.1
13249,24.4,76.1,56.4,60.0,85.2,74.0,84.0,59.5,20.2,22.2
19183,12.0,75.4,66.2,58.2,83.2,71.0,84.8,63.0,26.4,23.7
1079,18.8,74.7,54.6,61.6,85.0,72.4,84.5,63.6,25.6,23.1
17109,14.4,74.3,63.1,57.1,83.9,69.9,83.7,63.5,26.7,21.5
21101,11.4,80.9,58.4,61.9,89.1,70.8,84.2,65.5,27.7,25.3
35011,20.7,64.8,58.7,54.0,79.7,61.7,80.5,55.1,19.1,17.1
13097,24.6,79.1,58.6,60.9,87.8,75.9,87.3,62.3,21.6,23.8
51075,11.6,78.7,73.8,58.3,87.5,78.0,87.8,69.0,29.5,29.8
49051,14.9,69.9,75.3,47.9,82.3,70.8,83.5,66.1,24.4,24.9
56039,16.3,66.4,75.4,51.6,84.8,70.5,86.9,63.4,27.1,26.6
4005,16.3,71.1,62.5,48.7,83.1,65.5,82.6,57.3,18.4,17.0
17043,14.6,75.3,69.8,55.8,86.7,72.4,83.1,63.6,29.8,24.3
8117,14.0,66.2,70.7,47.8,85.1,68.4,86.1,63.2,25.9,24.1
22019,16.0,77.6,53.8,60.3,86.2,73.2,85.0,66.1,19.7,19.5
46035,13.9,72.6,69.1,56.7,79.0,72.8,85.4,64.1,23.8,22.4
8053,12.7,67.0,67.9,48.6,84.9,65.0,85.2,63.6,25.2,22.9
31073,15.9,69.1,70.3,57.1,82.2,69.4,85.8,63.3,25.3,24.4
55039,12.5,74.5,74.0,54.1,79.6,73.2,85.1,68.3,23.9,20.9
51161,11.5,77.7,73.8,57.5,87.1,76.2,86.7,69.3,30.3,29.8
6045,16.7,69.7,62.0,50.5,84.4,69.9,83.1,64.1,21.2,23.6
29177,17.7,72.8,58.3,58.7,81.8,68.0,83.5,63.9,24.9,28.2
17009,20.3,73.7,59.7,57.1,83.6,69.8,83.2,63.1,26.3,21.4
51105,17.6,75.6,56.0,60.9,82.5,67.8,82.2,57.5,24.5,23.9
27125,12.9,69.7,69.6,55.6,81.9,73.5,85.6,68.9,24.9,25.1
28077,21.7,77.1,49.6,65.4,84.5,63.6,84.7,59.4,25.3,19.7
40133,21.0,75.7,52.4,60.2,81.8,68.1,81.1,54.1,24.4,25.2
37159,21.0,76.5,61.8,58.5,85.2,74.1,85.4,65.2,29.7,28.0
26153,13.6,75.6,62.3,56.1,85.5,71.5,84.5,65.5,24.4,22.9
19149,11.2,74.7,69.6,56.4,83.4,71.3,85.4,65.2,26.2,26.4
39045,11.7,77.4,68.2,58.6,83.9,76.7,86.5,68.2,24.5,25.5
22125,15.9,80.1,54.9,61.2,87.1,75.3,86.2,63.4,19.9,20.0
20005,15.9,72.7,60.6,57.2,82.0,67.1,83.3,58.6,24.3,21.2
31027,15.6,67.8,63.6,56.6,80.9,70.9,84.3,62.8,24.5,22.6
40099,20.4,75.1,55.3,58.1,82.8,69.1,81.9,56.2,26.2,25.7
13183,27.5,76.3,55.1,60.9,85.3,75.3,84.4,59.4,21.9,22.6
51009,14.6,77.5,63.6,60.9,85.9,73.4,85.3,63.4,25.1,25.1
19045,11.7,76.1,66.1,58.4,82.6,73.0,84.4,66.3,27.3,22.1
40103,17.1,75.5,60.2,57.4,83.7,72.6,83.5,57.3,27.0,27.0
13001,30.6,74.3,50.8,60.6,83.4,72.0,81.9,55.6,19.0,20.6
36099,13.8,78.0,65.2,57.0,85.3,71.0,84.7,65.1,20.5,18.2
28141,21.9,73.7,48.2,63.1,82.2,62.9,82.7,57.2,26.9,19.5
13219,16.4,75.9,73.0,56.7,87.7,78.3,87.6,70.3,27.2,27.6
38071,11.2,70.2,67.1,56.5,81.7,74.6,84.7,60.7,25.5,28.3
50013,9.5,70.8,73.0,53.5,82.8,71.7,87.0,69.8,28.0,26.3
21175,14.0,80.3,49.6,63.8,87.1,67.1,80.8,58.6,24.2,21.8
48219,36.6,71.3,52.0,57.7,82.3,68.4,81.6,55.4,17.3,17.2
17073,15.4,73.6,65.7,54.8,84.4,71.6,84.1,65.6,27.3,22.6
48439,27.6,72.1,60.7,57.6,84.4,70.5,83.2,59.7,20.1,18.9
18123,13.9,74.4,55.9,60.1,83.0,70.7,83.7,59.8,19.4,19.5
27051,12.1,69.8,69.0,55.3,82.0,74.4,85.2,68.1,24.2,26.5
48165,38.5,70.2,48.0,56.9,81.0,66.7,79.9,51.9,15.7,15.7
48175,31.6,71.8,55.9,57.1,83.1,69.9,82.8,58.4,18.6,18.0
54071,14.5,78.1,52.5,61.3,84.0,69.3,83.0,64.5,31.7,23.1
12053,26.1,74.2,53.8,56.8,84.2,72.4,82.5,64.0,25.0,23.1
56029,16.7,67.7,68.7,51.4,83.3,68.7,85.1,59.0,26.0,24.7
19139,15.0,76.0,65.4,57.9,83.4,71.3,84.0,63.9,26.2,25.3
12095,27.6,75.2,60.1,55.9,87.0,74.1,84.8,59.8,22.9,20.3
55017,12.1,71.8,69.5,53.7,79.4,72.5,85.0,69.2,23.2,21.2
29149,20.6,72.5,48.6,61.4,79.5,63.4,81.3,60.4,23.9,22.2
16003,19.8,67.1,60.3,51.6,79.6,64.2,81.0,59.4,23.3,20.6
44007,14.4,82.8,67.0,60.5,88.9,78.8,86.8,68.1,19.4,24.3
39173,11.7,76.7,66.1,58.9,84.1,75.1,85.9,62.8,25.2,24.0
13301,30.0,78.3,47.2,64.3,85.4,75.8,83.8,57.4,18.0,20.3
45055,19.1,78.2,60.6,59.1,83.5,75.4,84.7,68.6,28.0,25.1
48205,29.7,70.9,59.1,55.8,83.3,70.4,83.5,60.6,19.8,19.4
19055,10.9,76.1,66.8,57.7,82.7,72.9,83.5,66.3,28.1,23.7
4013,20.5,71.3,61.5,53.8,85.0,68.5,83.6,62.1,24.0,20.5
17029,14.8,74.4,60.3,57.1,83.7,70.0,82.7,62.0,25.3,21.8
39137,12.4,75.7,69.7,57.0,83.2,74.5,86.9,64.2,25.6,24.5
55053,14.0,72.7,64.4,54.3,78.1,69.2,83.9,67.0,21.9,18.9
12007,27.7,75.1,45.8,59.2,83.3,69.8,81.4,59.6,22.2,20.5
30065,15.7,68.3,55.6,53.2,79.4,65.3,81.2,54.1,21.5,21.6
38007,11.5,69.3,67.0,56.3,81.6,73.2,84.5,61.8,25.7,27.1
49007,17.7,67.6,62.9,51.5,78.9,66.6,81.8,59.4,24.2,17.9
42047,11.3,76.4,65.9,56.9,83.5,70.9,83.9,67.1,26.2,25.0
42035,12.2,77.0,61.1,57.6,83.1,67.3,83.2,63.8,25.0,24.2
35049,16.8,65.5,70.2,50.7,82.4,61.6,83.4,60.4,22.7,19.1
31155,15.0,69.9,70.2,57.1,81.6,69.1,84.7,65.9,26.3,23.1
16087,27.3,66.4,59.4,52.0,78.7,61.0,80.5,55.8,20.6,18.1
5059,16.9,76.7,55.3,60.7,82.5,69.9,83.3,62.9,19.3,18.8
19021,18.8,75.9,61.4,58.7,82.9,68.9,82.1,61.7,25.2,22.3
37039,18.1,75.3,60.8,56.7,84.2,71.5,84.6,66.0,28.5,26.0
6055,15.5,70.2,68.1,49.9,86.3,73.5,84.8,67.9,24.2,25.6
22099,17.7,78.9,53.9,61.6,85.4,73.6,84.9,62.1,17.8,18.3
18059,11.8,76.3,67.2,59.6,84.9,72.2,86.7,66.4,24.1,22.3
47037,18.7,77.7,58.1,62.3,88.0,72.5,85.4,63.2,23.4,19.3
17053,15.4,73.5,62.2,55.6,83.5,68.9,83.1,62.4,26.3,21.3
48469,34.5,70.1,54.3,57.7,82.9,70.3,82.5,56.9,17.8,17.6
2240,15.5,65.1,59.7,49.9,79.4,62.6,82.3,56.8,20.1,19.0
36069,10.7,78.6,74.0,56.3,86.9,73.4,87.4,70.9,21.0,19.7
13195,24.4,75.5,58.9,59.1,84.7,74.0,83.8,62.0,21.8,23.9
19119,11.0,75.8,67.2,57.3,83.1,74.8,85.3,67.5,29.0,25.1
18007,15.7,74.8,58.3,60.3,82.7,69.2,83.7,60.5,19.1,19.4
13271,38.4,73.8,46.2,62.0,82.8,71.7,82.0,53.9,17.5,19.0
1133,19.5,73.6,53.8,61.7,83.9,72.7,83.5,64.1,25.1,23.9
54085,14.5,78.3,51.6,60.3,83.7,71.2,83.7,63.5,31.5,24.1
6109,13.4,68.1,66.0,50.5,84.8,72.9,84.4,67.8,23.6,24.8
8014,11.8,68.2,71.6,48.9,86.4,69.7,86.7,65.6,25.8,25.1
46099,13.7,75.7,70.0,58.8,79.8,73.6,85.5,66.5,24.9,22.6
51595,22.1,80.7,51.3,66.4,85.9,74.4,84.1,58.1,20.0,21.3
36021,12.0,79.3,66.5,55.5,86.5,74.7,86.0,66.8,19.3,18.8
27023,14.4,69.0,66.8,55.6,82.0,73.6,85.1,64.8,25.7,26.2
49017,16.4,68.9,65.7,50.4,79.2,65.6,80.9,61.0,23.7,20.2
48141,39.9,74.4,55.0,57.3,83.4,71.2,82.8,55.7,14.2,15.3
21073,10.5,81.7,64.3,61.5,90.0,73.8,85.8,67.5,28.8,28.0
20015,15.1,70.8,66.5,56.4,82.5,66.8,84.9,62.6,25.4,22.9
54029,12.4,78.6,58.2,60.6,85.0,69.3,84.3,63.8,34.6,25.3
22073,16.1,80.3,53.8,63.7,86.2,75.1,85.3,61.8,19.2,17.9
20153,16.8,71.7,65.3,56.2,82.4,70.0,84.2,60.3,25.1,25.0
51111,19.5,76.9,56.2,61.5,84.8,73.8,83.9,60.0,24.0,23.1
17063,15.6,74.3,68.5,54.3,84.9,71.8,85.3,65.3,27.4,23.9
20055,30.0,72.9,55.4,56.1,81.5,65.5,81.3,51.9,19.7,20.8
27061,11.2,72.1,70.3,55.7,82.7,74.2,85.2,68.7,24.8,25.0
29147,16.1,73.4,59.2,60.4,82.1,64.3,83.8,63.9,24.6,23.6
18145,14.8,74.5,63.5,59.6,83.1,70.6,84.9,64.6,20.9,21.9
48039,28.1,72.1,58.4,57.5,85.1,71.0,83.2,62.2,20.4,19.0
28119,29.0,79.9,40.3,70.1,84.5,65.6,83.3,53.9,20.2,17.7
42091,9.9,77.7,76.0,57.0,87.0,75.6,86.0,71.5,28.2,29.7
48249,44.0,71.0,48.5,57.7,81.7,67.9,80.8,50.5,14.6,15.5
20111,21.1,73.0,60.6,56.2,83.0,70.2,83.7,57.6,26.2,23.2
21059,10.8,81.7,61.6,61.6,89.1,74.5,85.2,68.3,26.7,25.5
42017,10.2,78.6,72.8,57.3,86.2,74.4,86.3,69.0,28.9,24.9
48283,47.2,69.7,48.6,56.6,81.1,69.8,81.1,50.2,14.8,15.4
26125,10.3,78.9,74.2,56.9,89.9,77.7,89.1,68.5,28.6,26.7
42069,13.0,77.1,70.1,58.3,84.3,71.6,84.6,64.7,25.9,25.5
48061,47.0,72.9,44.8,60.2,82.5,68.6,79.5,47.4,13.7,16.7
17147,12.5,73.9,69.1,54.1,85.0,72.9,85.4,66.9,28.9,23.8
5089,15.8,76.3,53.3,60.0,82.1,67.6,82.3,59.9,19.9,17.4
51640,21.5,75.8,55.9,61.2,83.0,70.9,81.9,57.2,23.5,25.4
6025,27.8,68.0,52.6,51.9,83.6,72.8,82.7,56.6,16.9,19.9
23001,16.2,74.7,59.0,51.4,83.9,75.1,86.9,71.6,21.8,21.7
27135,11.6,70.8,66.8,54.7,82.6,75.5,85.5,65.9,23.6,26.6
47067,22.5,73.9,48.0,61.3,82.4,67.1,81.0,59.4,19.3,16.9
53043,12.3,66.6,66.3,50.6,80.5,68.0,83.9,62.6,23.6,24.5
4023,33.8,71.2,53.3,54.3,82.4,67.0,81.9,50.7,15.2,16.1
12021,29.0,72.8,65.2,54.9,85.7,74.3,85.5,65.3,25.6,25.4
45027,23.3,79.5,50.7,61.8,83.0,75.2,84.2,63.6,22.6,26.2
51045,12.1,76.4,69.4,57.3,85.7,74.6,85.8,65.3,29.2,28.0
13153,21.6,78.4,62.0,61.1,87.3,77.5,86.0,62.9,23.7,24.1
